# Atmosphere temperatures 
# Density in cm-3
# Altitude in km
# Electron (TEC 2.966516753e+11 cm-2)
8.484128000e+02	3.250104384e+03
8.476288000e+02	3.243528440e+03
8.468512000e+02	3.237019319e+03
8.460800000e+02	3.230576673e+03
8.453152000e+02	3.224200156e+03
8.445568000e+02	3.218043577e+03
8.438048000e+02	3.212059062e+03
8.430592000e+02	3.206136467e+03
8.423200000e+02	3.200275490e+03
8.415872000e+02	3.194475832e+03
8.408608000e+02	3.188737200e+03
8.401408000e+02	3.183059302e+03
8.394272000e+02	3.177441850e+03
8.387200000e+02	3.171884559e+03
8.380192000e+02	3.166387148e+03
8.373248000e+02	3.160949340e+03
8.366368000e+02	3.155570860e+03
8.359552000e+02	3.150251437e+03
8.352800000e+02	3.144990803e+03
8.346112000e+02	3.140150314e+03
8.339488000e+02	3.135621055e+03
8.332928000e+02	3.131141997e+03
8.326432000e+02	3.126712940e+03
8.320000000e+02	3.122333693e+03
8.313632000e+02	3.118004063e+03
8.307328000e+02	3.113723860e+03
8.301088000e+02	3.109492897e+03
8.294912000e+02	3.107923085e+03
8.288800000e+02	3.106923099e+03
8.282752000e+02	3.105933901e+03
8.276768000e+02	3.104955480e+03
8.270848000e+02	3.103987827e+03
8.264992000e+02	3.103030932e+03
8.259200000e+02	3.102084785e+03
8.253472000e+02	3.101149376e+03
8.247808000e+02	3.100224696e+03
8.242208000e+02	3.099310736e+03
8.236672000e+02	3.098407486e+03
8.231200000e+02	3.097514936e+03
8.225792000e+02	3.096633079e+03
8.220448000e+02	3.095761904e+03
8.215168000e+02	3.094901403e+03
8.209952000e+02	3.094051567e+03
8.204800000e+02	3.093212388e+03
8.199712000e+02	3.092383857e+03
8.194688000e+02	3.091565965e+03
8.189728000e+02	3.090758705e+03
8.184832000e+02	3.089962067e+03
8.180000000e+02	3.089176044e+03
8.175232000e+02	3.088400629e+03
8.170528000e+02	3.087635812e+03
8.165888000e+02	3.086881586e+03
8.161312000e+02	3.086137945e+03
8.156800000e+02	3.085404879e+03
8.152352000e+02	3.084682381e+03
8.147968000e+02	3.084017603e+03
8.143648000e+02	3.083416445e+03
8.139392000e+02	3.082824309e+03
8.135200000e+02	3.082241188e+03
8.131072000e+02	3.081667078e+03
8.127008000e+02	3.081101972e+03
8.123008000e+02	3.080545868e+03
8.119072000e+02	3.079998759e+03
8.115200000e+02	3.079460640e+03
8.111392000e+02	3.078931509e+03
8.107648000e+02	3.078411358e+03
8.103968000e+02	3.077900185e+03
8.100352000e+02	3.077397984e+03
8.096800000e+02	3.076988305e+03
8.093312000e+02	3.076595085e+03
8.089888000e+02	3.076209128e+03
8.086528000e+02	3.075830433e+03
8.083232000e+02	3.075458997e+03
8.080000000e+02	3.075094816e+03
8.076832000e+02	3.074737888e+03
8.073728000e+02	3.074388212e+03
8.070688000e+02	3.074045784e+03
8.067712000e+02	3.073710601e+03
8.064800000e+02	3.073382663e+03
8.061952000e+02	3.073061966e+03
8.059168000e+02	3.072748507e+03
8.056448000e+02	3.072442286e+03
8.053792000e+02	3.072143299e+03
8.051200000e+02	3.071851545e+03
8.048672000e+02	3.071567021e+03
8.046208000e+02	3.071289726e+03
8.043808000e+02	3.071019657e+03
8.041472000e+02	3.070756813e+03
8.039200000e+02	3.070501191e+03
8.036992000e+02	3.070252791e+03
8.034848000e+02	3.070011610e+03
8.032768000e+02	3.069777646e+03
8.030752000e+02	3.069550899e+03
8.028800000e+02	3.069331365e+03
8.026912000e+02	3.069119045e+03
8.025088000e+02	3.068913935e+03
8.023328000e+02	3.068716036e+03
8.021632000e+02	3.068525345e+03
8.020000000e+02	3.068341861e+03
8.018432000e+02	3.068165582e+03
8.016928000e+02	3.067996509e+03
8.015488000e+02	3.067834638e+03
8.014112000e+02	3.067679970e+03
8.012800000e+02	3.067532503e+03
8.011552000e+02	3.067392236e+03
8.010368000e+02	3.067259169e+03
8.009248000e+02	3.067133299e+03
8.008192000e+02	3.067014627e+03
8.007200000e+02	3.066903151e+03
8.006272000e+02	3.066798870e+03
8.005408000e+02	3.066701785e+03
8.004608000e+02	3.066611894e+03
8.003872000e+02	3.066529197e+03
8.003200000e+02	3.066453692e+03
8.002592000e+02	3.066385380e+03
8.002048000e+02	3.066324260e+03
8.001568000e+02	3.066270332e+03
8.001152000e+02	3.066223595e+03
8.000800000e+02	3.066184049e+03
8.000512000e+02	3.066151693e+03
8.000288000e+02	3.066126528e+03
8.000128000e+02	3.066108553e+03
8.000032000e+02	3.066097768e+03
8.000000000e+02	3.066094173e+03
