# Extra informations about O1S
# Productions cm_3s_1
# Altitudes km 
# Physical productions
# e + O2+ production
# N2 deactivation production
# O2+ + N (Frederick/Kopp)
# Total emission
# 5577 A
# 2972 A
# O2 quenching
# O quenching
# CO quenching
# CO2 quenching
# Ne quenching
# e- quenching
# Total quenching
4.774782930e+02	1.640593965e-02	9.972487083e-09	0.000000000e+00	0.000000000e+00	2.190850512e-02	2.067149652e-02	1.237008601e-03	2.547658236e-11	2.060497040e-09	0.000000000e+00	0.000000000e+00	5.268620760e-14	5.921879884e-05	2.196772601e-02	
4.759743414e+02	1.695679013e-02	1.122195785e-08	0.000000000e+00	0.000000000e+00	2.264411252e-02	2.136556970e-02	1.278542822e-03	2.798962118e-11	2.195693306e-09	0.000000000e+00	0.000000000e+00	5.744329742e-14	6.213787563e-05	2.270625262e-02	
4.744741819e+02	1.752573668e-02	1.262993715e-08	0.000000000e+00	0.000000000e+00	2.340388562e-02	2.208244413e-02	1.321441498e-03	3.074594452e-11	2.339558017e-09	0.000000000e+00	0.000000000e+00	6.262148077e-14	6.520830989e-05	2.346909631e-02	
4.729778050e+02	1.811338955e-02	1.421032581e-08	0.000000000e+00	0.000000000e+00	2.418863939e-02	2.282288874e-02	1.365750644e-03	3.376870370e-11	2.492638745e-09	0.000000000e+00	0.000000000e+00	6.825746818e-14	6.842638871e-05	2.425706830e-02	
4.714852011e+02	1.872035717e-02	1.598370648e-08	0.000000000e+00	0.000000000e+00	2.499918630e-02	2.358767017e-02	1.411516136e-03	3.708317154e-11	2.655512263e-09	0.000000000e+00	0.000000000e+00	7.439085063e-14	7.179903746e-05	2.507098803e-02	
4.699963607e+02	1.934727078e-02	1.797305459e-08	0.000000000e+00	0.000000000e+00	2.583636940e-02	2.437758383e-02	1.458785572e-03	4.071697365e-11	2.828791467e-09	0.000000000e+00	0.000000000e+00	8.106476201e-14	7.533351135e-05	2.591170579e-02	
4.685112743e+02	1.999480345e-02	2.020400890e-08	0.000000000e+00	0.000000000e+00	2.670108751e-02	2.519347781e-02	1.507609704e-03	4.470042754e-11	3.013133148e-09	0.000000000e+00	0.000000000e+00	8.832608691e-14	7.903748293e-05	2.678012805e-02	
4.670299326e+02	2.066361259e-02	2.270517173e-08	0.000000000e+00	0.000000000e+00	2.759421858e-02	2.603618048e-02	1.558038102e-03	4.906644813e-11	3.209223118e-09	0.000000000e+00	0.000000000e+00	9.622524646e-14	8.291883040e-05	2.767714067e-02	
4.655523259e+02	2.135437661e-02	2.551261209e-08	0.000000000e+00	0.000000000e+00	2.851666859e-02	2.690654667e-02	1.610121920e-03	5.385096231e-11	3.417788929e-09	0.000000000e+00	0.000000000e+00	1.048172320e-13	8.699089424e-05	2.860366296e-02	
4.640784449e+02	2.206789509e-02	2.866864588e-08	0.000000000e+00	0.000000000e+00	2.946950538e-02	2.780558393e-02	1.663921451e-03	5.909397010e-11	3.639634418e-09	0.000000000e+00	0.000000000e+00	1.141625849e-13	9.126939871e-05	2.956077848e-02	
4.626082802e+02	2.280483551e-02	3.220560131e-08	0.000000000e+00	0.000000000e+00	3.045362035e-02	2.873413332e-02	1.719487026e-03	6.483792691e-11	3.875559105e-09	0.000000000e+00	0.000000000e+00	1.243247807e-13	9.575291929e-05	3.054937721e-02	
4.611418225e+02	2.356599678e-02	3.616828714e-08	0.000000000e+00	0.000000000e+00	3.147008040e-02	2.969320152e-02	1.776878885e-03	7.113005878e-11	4.126448662e-09	0.000000000e+00	0.000000000e+00	1.353744871e-13	1.004512061e-04	3.157053581e-02	
4.596790624e+02	2.435218332e-02	4.060664306e-08	0.000000000e+00	0.000000000e+00	3.251995983e-02	3.068380215e-02	1.836157684e-03	7.802176763e-11	4.393236170e-09	0.000000000e+00	0.000000000e+00	1.473878210e-13	1.053743750e-04	3.262533868e-02	
4.582199905e+02	2.516423680e-02	4.557631085e-08	0.000000000e+00	0.000000000e+00	3.360438268e-02	3.170699579e-02	1.897386891e-03	8.556939655e-11	4.676915753e-09	0.000000000e+00	0.000000000e+00	1.604473759e-13	1.105330571e-04	3.371492050e-02	
4.567645976e+02	2.600300678e-02	5.113926724e-08	0.000000000e+00	0.000000000e+00	3.472448355e-02	3.276385298e-02	1.960630567e-03	9.383420659e-11	4.978535068e-09	0.000000000e+00	0.000000000e+00	1.746428549e-13	1.159382889e-04	3.484042691e-02	
